Date,High,Low,Open,Close,Volume,Adj Close
2018-01-02,108.94000244140625,106.9000015258789,107.62000274658203,108.4000015258789,245700,108.4000015258789
2018-01-03,110.76000213623047,108.37999725341797,108.66000366210938,109.7699966430664,252500,109.7699966430664
2018-01-04,110.77999877929688,109.80999755859375,110.66000366210938,110.02999877929688,245700,110.02999877929688
2018-01-05,110.61000061035156,109.0,110.19999694824219,110.20999908447266,340300,110.20999908447266
2018-01-08,111.08000183105469,109.37000274658203,110.0,110.69999694824219,258400,110.69999694824219
2018-01-09,111.94999694824219,110.55999755859375,111.12000274658203,111.0999984741211,250000,111.0999984741211
2018-01-10,110.8499984741211,109.05999755859375,110.55000305175781,109.66000366210938,208100,109.66000366210938
2018-01-11,110.5999984741211,109.13999938964844,110.41000366210938,110.4000015258789,252900,110.4000015258789
2018-01-12,111.16000366210938,107.25,110.55000305175781,110.87000274658203,260800,110.87000274658203
2018-01-16,112.83000183105469,109.91000366210938,112.0,110.19000244140625,218100,110.19000244140625
2018-01-17,112.44999694824219,110.02999877929688,110.98999786376953,112.25,213200,112.25
2018-01-18,113.5199966430664,111.69999694824219,112.37999725341797,113.11000061035156,223300,113.11000061035156
2018-01-19,114.33000183105469,112.93000030517578,112.93000030517578,113.30000305175781,199400,113.30000305175781
2018-01-22,113.30999755859375,111.9000015258789,113.30000305175781,112.8499984741211,168500,112.8499984741211
2018-01-23,115.41000366210938,112.2699966430664,112.66999816894531,114.76000213623047,465300,114.76000213623047
2018-01-24,117.0,114.68000030517578,114.9800033569336,115.52999877929688,442700,115.52999877929688
2018-01-25,117.12999725341797,115.70999908447266,116.12999725341797,116.19000244140625,351400,116.19000244140625
2018-01-26,119.18000030517578,115.01000213623047,116.44999694824219,119.0199966430664,236400,119.0199966430664
2018-01-29,119.13999938964844,117.37999725341797,119.0,117.75,302500,117.75
2018-01-30,117.70999908447266,115.22000122070312,116.75,117.4000015258789,243700,117.4000015258789
2018-01-31,118.6500015258789,117.08000183105469,118.5,117.4800033569336,237000,117.4800033569336
2018-02-01,117.44999694824219,114.87999725341797,117.12000274658203,115.69999694824219,207100,115.69999694824219
2018-02-02,115.44999694824219,113.54000091552734,115.11000061035156,113.75,166100,113.75
2018-02-05,113.68000030517578,109.22000122070312,112.48999786376953,109.33000183105469,236400,109.33000183105469
2018-02-06,111.87000274658203,106.05000305175781,106.79000091552734,111.72000122070312,462200,111.72000122070312
2018-02-07,113.30999755859375,110.56999969482422,111.37999725341797,110.93000030517578,249100,110.93000030517578
2018-02-08,111.98999786376953,106.16999816894531,110.98999786376953,106.19000244140625,336300,106.19000244140625
2018-02-09,107.62000274658203,102.02999877929688,106.69999694824219,104.87000274658203,770900,104.87000274658203
2018-02-12,110.93000030517578,105.0999984741211,105.79000091552734,110.02999877929688,698600,110.02999877929688
2018-02-13,111.87999725341797,109.2300033569336,109.58999633789062,110.45999908447266,212700,110.45999908447266
2018-02-14,111.2699966430664,109.44000244140625,109.44000244140625,110.7300033569336,366200,110.7300033569336
2018-02-15,112.37000274658203,110.25,111.55999755859375,112.2300033569336,408200,112.2300033569336
2018-02-16,116.25,108.87000274658203,109.5,114.94999694824219,416700,114.94999694824219
2018-02-20,115.19000244140625,112.94999694824219,114.05999755859375,113.8499984741211,419900,113.8499984741211
2018-02-21,115.80000305175781,113.0,113.66999816894531,113.04000091552734,346600,113.04000091552734
2018-02-22,115.56999969482422,113.30999755859375,113.7699966430664,114.6500015258789,250400,114.6500015258789
2018-02-23,117.08000183105469,114.27999877929688,115.19999694824219,116.66000366210938,239500,116.66000366210938
2018-02-26,117.93000030517578,116.20999908447266,116.95999908447266,116.29000091552734,423400,116.29000091552734
2018-02-27,117.36000061035156,114.5199966430664,116.37000274658203,114.61000061035156,219800,114.61000061035156
2018-02-28,116.54000091552734,113.04000091552734,115.0,113.12000274658203,281500,113.12000274658203
2018-03-01,113.97000122070312,111.43000030517578,112.95999908447266,112.73999786376953,212900,112.73999786376953
2018-03-02,116.27999877929688,111.05000305175781,111.73999786376953,115.97000122070312,284900,115.97000122070312
2018-03-05,117.66999816894531,115.23999786376953,115.23999786376953,116.30000305175781,182600,116.30000305175781
2018-03-06,116.8499984741211,114.80999755859375,116.73999786376953,115.36000061035156,238700,115.36000061035156
2018-03-07,116.87999725341797,114.54000091552734,114.62000274658203,116.66000366210938,183700,116.66000366210938
2018-03-08,119.1500015258789,116.3499984741211,117.0,118.77999877929688,347600,118.77999877929688
2018-03-09,123.4800033569336,119.47000122070312,119.9000015258789,122.5199966430664,595100,122.5199966430664
2018-03-12,125.4800033569336,122.54000091552734,123.23999786376953,124.9000015258789,629200,124.9000015258789
2018-03-13,125.87999725341797,121.69000244140625,125.23999786376953,121.79000091552734,414700,121.79000091552734
2018-03-14,122.55999755859375,121.08000183105469,122.44999694824219,121.83000183105469,266600,121.83000183105469
2018-03-15,122.1500015258789,121.01000213623047,122.13999938964844,121.75,223900,121.75
2018-03-16,121.91999816894531,118.9000015258789,121.2300033569336,119.06999969482422,535900,119.06999969482422
2018-03-19,119.36000061035156,114.81999969482422,118.47000122070312,119.0999984741211,357800,119.0999984741211
2018-03-20,120.29000091552734,118.41000366210938,119.70999908447266,119.1500015258789,344200,119.1500015258789
2018-03-21,121.88999938964844,118.36000061035156,119.01000213623047,120.80999755859375,249800,120.80999755859375
2018-03-22,120.55000305175781,116.45999908447266,119.5199966430664,116.75,248400,116.75
2018-03-23,116.91999816894531,109.54000091552734,116.37000274658203,112.62000274658203,387600,112.62000274658203
2018-03-26,117.23999786376953,113.69999694824219,114.1500015258789,117.2300033569336,512600,117.2300033569336
2018-03-27,117.94999694824219,112.83000183105469,117.83999633789062,113.30999755859375,294200,113.30999755859375
2018-03-28,113.5,110.08999633789062,113.5,111.52999877929688,368900,111.52999877929688
2018-03-29,115.72000122070312,110.79000091552734,112.08999633789062,114.5199966430664,353200,114.5199966430664
2018-04-02,114.77999877929688,111.13999938964844,114.3499984741211,112.19999694824219,297500,112.19999694824219
2018-04-03,113.27999877929688,111.54000091552734,112.41999816894531,112.73999786376953,274600,112.73999786376953
2018-04-04,113.45999908447266,110.7699966430664,110.80999755859375,113.20999908447266,212500,113.20999908447266
2018-04-05,114.87999725341797,113.16000366210938,114.2699966430664,113.69000244140625,205800,113.69000244140625
2018-04-06,113.69999694824219,110.19999694824219,112.5199966430664,111.01000213623047,166800,111.01000213623047
2018-04-09,112.19999694824219,110.55999755859375,111.31999969482422,110.55999755859375,316800,110.55999755859375
2018-04-10,112.30999755859375,110.76000213623047,111.62000274658203,111.62000274658203,443800,111.62000274658203
2018-04-11,114.22000122070312,111.02999877929688,111.02999877929688,112.63999938964844,252800,112.63999938964844
2018-04-12,114.5,112.36000061035156,113.5999984741211,113.94000244140625,141700,113.94000244140625
2018-04-13,114.79000091552734,111.69999694824219,114.79000091552734,112.68000030517578,186700,112.68000030517578
2018-04-16,114.55000305175781,112.83000183105469,113.26000213623047,114.51000213623047,149700,114.51000213623047
2018-04-17,118.5999984741211,114.87000274658203,115.0,118.2300033569336,324200,118.2300033569336
2018-04-18,118.58999633789062,116.80999755859375,118.55000305175781,117.97000122070312,373600,117.97000122070312
2018-04-19,119.3499984741211,117.44999694824219,118.31999969482422,119.18000030517578,239900,119.18000030517578
2018-04-20,119.72000122070312,117.94999694824219,118.52999877929688,118.11000061035156,291000,118.11000061035156
2018-04-23,118.2699966430664,115.37999725341797,118.08999633789062,115.86000061035156,159800,115.86000061035156
2018-04-24,116.95999908447266,113.12999725341797,116.23999786376953,114.05000305175781,181000,114.05000305175781
2018-04-25,114.75,111.19999694824219,114.37999725341797,112.83000183105469,318600,112.83000183105469
2018-04-26,115.86000061035156,113.19999694824219,113.80999755859375,114.87999725341797,146300,114.87999725341797
2018-04-27,115.30999755859375,113.94000244140625,115.30999755859375,114.77999877929688,132200,114.77999877929688
2018-04-30,116.54000091552734,113.83000183105469,115.08999633789062,114.3499984741211,276700,114.3499984741211
2018-05-01,115.33000183105469,113.51000213623047,114.04000091552734,114.9800033569336,267900,114.9800033569336
2018-05-02,116.25,114.29000091552734,115.0199966430664,114.54000091552734,169900,114.54000091552734
2018-05-03,115.5,113.33000183105469,114.19000244140625,114.95999908447266,128200,114.95999908447266
2018-05-04,117.02999877929688,113.87999725341797,114.47000122070312,116.9000015258789,293000,116.9000015258789
2018-05-07,119.19999694824219,117.2699966430664,117.5,117.94999694824219,281700,117.94999694824219
2018-05-08,117.9800033569336,116.52999877929688,117.08000183105469,116.9000015258789,267600,116.9000015258789
2018-05-09,125.0,119.41999816894531,120.0,124.31999969482422,633300,124.31999969482422
2018-05-10,128.36000061035156,123.33999633789062,125.11000061035156,128.08999633789062,712400,128.08999633789062
2018-05-11,131.75,128.41000366210938,128.41000366210938,129.72000122070312,702100,129.72000122070312
2018-05-14,130.39999389648438,125.19999694824219,130.02999877929688,125.58999633789062,485700,125.58999633789062
2018-05-15,126.06999969482422,123.2699966430664,124.33999633789062,124.98999786376953,421400,124.98999786376953
2018-05-16,125.77999877929688,123.29000091552734,125.26000213623047,123.54000091552734,283800,123.54000091552734
2018-05-17,125.9000015258789,123.48999786376953,123.77999877929688,125.62999725341797,270100,125.62999725341797
2018-05-18,126.98999786376953,125.41999816894531,125.95999908447266,126.41000366210938,293300,126.41000366210938
2018-05-21,127.56999969482422,125.33000183105469,127.12000274658203,125.7300033569336,148000,125.7300033569336
2018-05-22,126.4000015258789,123.37999725341797,126.19999694824219,123.43000030517578,161100,123.43000030517578
2018-05-23,124.29000091552734,121.79000091552734,122.98999786376953,124.29000091552734,141300,124.29000091552734
2018-05-24,124.26000213623047,122.69000244140625,124.08000183105469,123.81999969482422,210200,123.81999969482422
2018-05-25,123.79000091552734,122.08000183105469,123.31999969482422,122.45999908447266,139000,122.45999908447266
2018-05-29,123.0999984741211,121.23999786376953,121.75,122.08000183105469,237200,122.08000183105469
2018-05-30,125.11000061035156,122.80999755859375,123.0,124.36000061035156,243100,124.36000061035156
2018-05-31,125.43000030517578,123.12999725341797,124.58999633789062,123.18000030517578,149400,123.18000030517578
2018-06-01,124.5,123.58000183105469,123.95999908447266,124.0,149200,124.0
2018-06-04,126.45999908447266,124.58999633789062,125.0,125.86000061035156,242100,125.86000061035156
2018-06-05,127.36000061035156,126.01000213623047,126.27999877929688,127.05000305175781,387200,127.05000305175781
2018-06-06,127.9800033569336,126.33999633789062,127.1500015258789,127.37999725341797,240100,127.37999725341797
2018-06-07,127.18000030517578,124.05000305175781,127.18000030517578,124.13999938964844,509300,124.13999938964844
2018-06-08,125.51000213623047,123.37000274658203,124.18000030517578,124.8499984741211,328900,124.8499984741211
2018-06-11,126.62999725341797,124.9000015258789,125.08999633789062,125.94000244140625,299100,125.94000244140625
2018-06-12,127.70999908447266,126.08000183105469,126.2699966430664,127.58000183105469,275700,127.58000183105469
2018-06-13,128.36000061035156,125.43000030517578,127.83000183105469,125.7300033569336,331500,125.7300033569336
2018-06-14,126.62999725341797,124.68000030517578,125.7300033569336,125.48999786376953,287000,125.48999786376953
2018-06-15,125.72000122070312,123.54000091552734,125.18000030517578,124.12999725341797,365800,124.12999725341797
2018-06-18,126.4800033569336,122.2699966430664,123.5,126.43000030517578,298800,126.43000030517578
2018-06-19,125.38999938964844,121.72000122070312,124.91999816894531,123.30999755859375,290500,123.30999755859375
2018-06-20,123.98999786376953,122.13999938964844,123.83999633789062,122.13999938964844,271700,122.13999938964844
2018-06-21,122.4800033569336,119.29000091552734,122.26000213623047,119.94999694824219,474400,119.94999694824219
2018-06-22,123.61000061035156,118.69000244140625,120.37000274658203,120.66000366210938,3946200,120.66000366210938
2018-06-25,120.94999694824219,118.33999633789062,120.08999633789062,120.45999908447266,844800,120.45999908447266
2018-06-26,123.12999725341797,120.08000183105469,121.0,122.37000274658203,678100,122.37000274658203
2018-06-27,123.13999938964844,121.0999984741211,122.66000366210938,121.29000091552734,580100,121.29000091552734
2018-06-28,123.2300033569336,120.6500015258789,121.18000030517578,123.0199966430664,355700,123.0199966430664
2018-06-29,125.33999633789062,123.44000244140625,123.51000213623047,124.33000183105469,616300,124.33000183105469
2018-07-02,124.93000030517578,123.19999694824219,123.70999908447266,124.29000091552734,476300,124.29000091552734
2018-07-03,125.08999633789062,122.29000091552734,125.08999633789062,122.44999694824219,235300,122.44999694824219
