Date,High,Low,Open,Close,Volume,Adj Close
2018-01-02,55.91999816894531,55.380001068115234,55.810001373291016,55.90999984741211,673800.0,52.2596435546875
2018-01-03,56.18000030517578,55.540000915527344,56.0,55.810001373291016,706700.0,52.16617202758789
2018-01-04,56.47999954223633,55.939998626708984,55.959999084472656,55.97999954223633,757100.0,52.325069427490234
2018-01-05,56.36000061035156,55.83000183105469,55.97999954223633,56.310001373291016,780600.0,52.633522033691406
2018-01-08,56.83000183105469,55.90999984741211,56.459999084472656,56.77000045776367,665500.0,53.06349182128906
2018-01-09,57.119998931884766,56.58000183105469,56.72999954223633,56.630001068115234,617300.0,52.9326286315918
2018-01-10,56.68000030517578,55.689998626708984,56.5,55.790000915527344,539900.0,52.14747619628906
2018-01-11,56.61000061035156,55.91999816894531,55.91999816894531,56.59000015258789,539400.0,52.895240783691406
2018-01-12,56.900001525878906,56.13999938964844,56.7400016784668,56.36000061035156,747800.0,52.680259704589844
2018-01-16,57.150001525878906,55.400001525878906,56.79999923706055,55.70000076293945,828600.0,52.06334686279297
2018-01-17,57.2599983215332,56.040000915527344,56.18000030517578,57.119998931884766,1236100.0,53.39064025878906
2018-01-18,56.88999938964844,55.40999984741211,56.72999954223633,55.91999816894531,1483600.0,52.26898193359375
2018-01-19,57.04999923706055,56.16999816894531,56.16999816894531,57.02000045776367,773200.0,53.29716491699219
2018-01-22,57.5,56.45000076293945,56.81999969482422,57.45000076293945,958500.0,53.699092864990234
2018-01-23,57.38999938964844,56.599998474121094,57.189998626708984,57.060001373291016,597900.0,53.33456039428711
2018-01-24,57.65999984741211,56.849998474121094,57.36000061035156,57.43000030517578,741000.0,53.680397033691406
2018-01-25,57.689998626708984,57.0099983215332,57.41999816894531,57.34000015258789,825000.0,53.596275329589844
2018-01-26,58.56999969482422,57.369998931884766,57.959999084472656,58.540000915527344,917400.0,54.71792221069336
2018-01-29,58.459999084472656,57.4900016784668,58.349998474121094,57.61000061035156,1076000.0,53.8486442565918
2018-01-30,57.61000061035156,56.79999923706055,57.06999969482422,57.400001525878906,1349000.0,53.65235900878906
2018-01-31,60.59000015258789,57.790000915527344,58.400001525878906,57.880001068115234,2777400.0,54.10102462768555
2018-02-01,59.09000015258789,57.689998626708984,57.869998931884766,58.529998779296875,1151800.0,54.70858383178711
2018-02-02,58.47999954223633,55.720001220703125,58.0,56.2400016784668,1995000.0,52.5681037902832
2018-02-05,56.65999984741211,54.400001525878906,55.900001525878906,54.40999984741211,2000100.0,50.85757827758789
2018-02-06,56.38999938964844,52.97999954223633,53.189998626708984,56.0099983215332,1843700.0,52.353111267089844
2018-02-07,56.75,55.41999816894531,55.72999954223633,56.220001220703125,1844000.0,52.549400329589844
2018-02-08,56.33000183105469,52.220001220703125,56.33000183105469,52.2599983215332,1789000.0,48.84794616699219
2018-02-09,53.68000030517578,51.349998474121094,53.25,53.220001220703125,1622200.0,49.74526596069336
2018-02-12,54.13999938964844,53.02000045776367,53.58000183105469,53.599998474121094,1211600.0,50.100460052490234
2018-02-13,54.869998931884766,53.369998931884766,53.369998931884766,54.63999938964844,1423000.0,51.07255554199219
2018-02-14,56.38999938964844,54.099998474121094,54.099998474121094,56.119998931884766,1242000.0,52.4559326171875
2018-02-15,56.61000061035156,55.81999969482422,56.5,56.380001068115234,1715300.0,52.69895553588867
